source_class,source_file_name,source_relative_path,assigned_categories,image_width,image_height,is_healthy_class,leaf_area_ratio,leaf_component_count,largest_leaf_component_ratio,leaf_bbox_fill_ratio,disease_ratio,largest_disease_component_ratio,disease_component_count,background_color_std,background_edge_density,background_entropy,background_complexity_score,simple_background_score,border_touch_ratio,convexity_defect_score,bbox_fill_ratio,occlusion_score,healthy_score,small_disease_score,large_disease_score,multiple_leaves_score
Tomato__Tomato_YellowLeaf__Curl_Virus,26d30da3-8034-4676-9600-04bd349075cd___YLCV_GCREC 2053.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/26d30da3-8034-4676-9600-04bd349075cd___YLCV_GCREC 2053.JPG,,256,256,False,0.4929656982421875,1,0.4929656982421875,0.6662982964615609,0.08317082985111586,0.018726591760299626,10,51.04985046386719,0.15083210448704445,6.711297810699691,0.6199822632490829,0.3800177367509171,0.0,0.06817717901612574,0.6662982964615609,0.09060235336333183,0.5560956026894465,1.513819502481402,0.06383755842387098,1.1232414245605469
Tomato__Tomato_YellowLeaf__Curl_Virus,26df0b3a-ed4f-4f41-a016-942e76039753___UF.GRC_YLCV_Lab 09555.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/26df0b3a-ed4f-4f41-a016-942e76039753___UF.GRC_YLCV_Lab 09555.JPG,,256,256,False,0.4604949951171875,1,0.4604949951171875,0.5691991590214067,0.12734020345273203,0.09238212001723052,6,37.31471633911133,0.007834375088384195,6.9466688660527405,0.41896691271545583,0.5810330872845442,0.35,0.10834156711278786,0.5691991590214067,0.2815797166851944,0.5529951346697217,0.7776632757877993,0.11685277842208157,1.1151237487792969
Tomato__Tomato_YellowLeaf__Curl_Virus,26fc3361-60b8-426b-92e5-9ad931aa8b4a___YLCV_NREC 0116.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/26fc3361-60b8-426b-92e5-9ad931aa8b4a___YLCV_NREC 0116.JPG,,256,256,False,0.398834228515625,1,0.398834228515625,0.47592514137302216,0.3398117683066799,0.14025556660800367,7,21.30717658996582,0.10294938829382203,6.257342357454888,0.31726522552987857,0.6827347744701214,0.0,0.23673987858735945,0.47592514137302216,0.18767392923097137,0.5010224662386431,-2.7635294717779986,0.27994490779707704,1.0997085571289062
Tomato__Tomato_YellowLeaf__Curl_Virus,2703140f-6630-4a5b-bcc3-c2e638e9a8f0___YLCV_NREC 2457.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/2703140f-6630-4a5b-bcc3-c2e638e9a8f0___YLCV_NREC 2457.JPG,,256,256,False,0.3719329833984375,1,0.3641204833984375,0.5643739605607032,0.2102153846153846,0.04947692307692308,12,38.19147872924805,0.2813342727338986,6.836922654693992,0.6908948942892189,0.3091051057107811,0.37509157509157504,0.23916211584965485,0.5643739605607032,0.3396231572264473,0.44926281535009044,-0.6035897435897439,0.16199384615384615,1.0910301208496094
Tomato__Tomato_YellowLeaf__Curl_Virus,2768df4c-3c40-4524-a3cb-c5f75e9f167f___YLCV_GCREC 2005.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/2768df4c-3c40-4524-a3cb-c5f75e9f167f___YLCV_GCREC 2005.JPG,,256,256,False,0.521087646484375,1,0.521087646484375,0.6115756026555899,0.2571010248901903,0.08038067349926793,10,38.99687194824219,0.2122602434206334,6.7452221912516,0.6117103109886493,0.38828968901135075,0.35,0.11138479791596811,0.6115756026555899,0.27416955873947085,0.5393311768951173,-1.3850170815031722,0.2040849194729136,1.1302719116210938
Tomato__Tomato_YellowLeaf__Curl_Virus,27772570-6dbb-40ae-b8a3-3234246b3aae___YLCV_GCREC 5167.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/27772570-6dbb-40ae-b8a3-3234246b3aae___YLCV_GCREC 5167.JPG,,256,256,False,0.389495849609375,1,0.389495849609375,0.6279916234543279,0.3802005798009872,0.16606597195016845,11,16.888168334960938,0.12259435141214696,5.661332010115155,0.22454615308320502,0.775453846916795,0.0,0.12640887809953183,0.6279916234543279,0.11864478264397056,0.5493417495910611,-3.436676330016454,0.31596019744574155,1.0973739624023438
Tomato__Tomato_YellowLeaf__Curl_Virus,277c0191-b251-41be-9f5f-7954e3744a08___UF.GRC_YLCV_Lab 03381.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/277c0191-b251-41be-9f5f-7954e3744a08___UF.GRC_YLCV_Lab 03381.JPG,,256,256,False,0.52325439453125,1,0.52325439453125,0.7492198043184886,0.27262918464948094,0.1983553015280532,5,34.626380920410156,0.0018563564204327231,6.916329330990452,0.3914278657611052,0.6085721342388948,0.4049257636100048,0.12092234991402451,0.7492198043184886,0.27469545523071304,0.6172209370015155,-1.7938197441580157,0.2503470197130526,1.1308135986328125
Tomato__Tomato_YellowLeaf__Curl_Virus,27810d1a-3dd3-48a8-8865-42bb392b5673___UF.GRC_YLCV_Lab 02007.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/27810d1a-3dd3-48a8-8865-42bb392b5673___UF.GRC_YLCV_Lab 02007.JPG,,256,256,False,0.393890380859375,1,0.393890380859375,0.6940260506003431,0.16088169210505926,0.06500348648020454,7,16.434280395507812,0.029127435677961836,5.441366301561004,0.09394150467077042,0.9060584953292296,0.0,0.11307668596088638,0.6940260506003431,0.10077162996624162,0.6158807138921445,0.21863846491567873,0.13211823041760284,1.0984725952148438
Tomato__Tomato_YellowLeaf__Curl_Virus,278114fd-a6b8-4c88-ba45-4346148a6654___UF.GRC_YLCV_Lab 01745.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/278114fd-a6b8-4c88-ba45-4346148a6654___UF.GRC_YLCV_Lab 01745.JPG,,256,256,False,0.514923095703125,1,0.514923095703125,0.6967702882136999,0.5486872518224382,0.4490902625496355,7,46.37690353393555,0.0074551745832022644,6.784989723441078,0.45300945289058714,0.5469905471094129,0.0,0.08005053109209037,0.6967702882136999,0.08866362823949164,0.56043734935947,-6.244787530373969,0.5188081550405974,1.1287307739257812
Tomato__Tomato_YellowLeaf__Curl_Virus,2796069c-4173-4395-ae06-0f2de4f3bc6f___YLCV_NREC 2532.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/2796069c-4173-4395-ae06-0f2de4f3bc6f___YLCV_NREC 2532.JPG,,256,256,False,0.3763885498046875,1,0.35772705078125,0.43758548632218847,0.27340171078769204,0.10917420034864393,5,39.45039749145508,0.2658249528982848,7.034288413253446,0.7110177233368817,0.28898227666311826,0.35,0.3085639671009185,0.43758548632218847,0.3779802912208838,0.40922750324651097,-1.8066951797948674,0.22413345765597759,1.0894317626953125
Tomato__Tomato_YellowLeaf__Curl_Virus,279a9e3a-016a-41bf-bf15-495cb384f657___YLCV_NREC 0182.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/279a9e3a-016a-41bf-bf15-495cb384f657___YLCV_NREC 0182.JPG,,256,256,False,0.3932647705078125,1,0.3932647705078125,0.593142523364486,0.3673611919450588,0.14604430993675552,8,19.878358840942383,0.04214973719286774,6.226142898225595,0.24106492727941584,0.7589350727205841,0.0,0.15287973838761348,0.593142523364486,0.13487940376276752,0.5403056729192481,-3.222686532417647,0.3009661273425678,1.0983161926269531
Tomato__Tomato_YellowLeaf__Curl_Virus,279f7a3f-2c27-4698-8fb9-b40dfd311ba0___UF.GRC_YLCV_Lab 01671.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/279f7a3f-2c27-4698-8fb9-b40dfd311ba0___UF.GRC_YLCV_Lab 01671.JPG,,256,256,False,0.4846954345703125,1,0.4846954345703125,0.6215558217722301,0.1374153943019046,0.06447347709743428,6,25.891136169433594,0.00011844481951970625,6.030036966175584,0.20835612091634673,0.7916438790836533,0.35,0.1167732901348123,0.6215558217722301,0.2740594871927383,0.6180891373862384,0.6097434283015897,0.1155328191405635,1.1211738586425781
Tomato__Tomato_YellowLeaf__Curl_Virus,27a25a3a-a15b-433b-8ec6-ed9cdb0299ab___YLCV_GCREC 2420.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/27a25a3a-a15b-433b-8ec6-ed9cdb0299ab___YLCV_GCREC 2420.JPG,,256,256,False,0.52447509765625,1,0.52447509765625,0.6604118104118104,0.17598626789247063,0.06284184801582683,13,29.844955444335938,0.23844820947246823,6.864796442001429,0.5977092928299392,0.40229070717006077,0.0,0.08184236466505534,0.6604118104118104,0.09656246555040729,0.5639762611930302,-0.033104464874510686,0.14204294192947747,1.1311187744140625
Tomato__Tomato_YellowLeaf__Curl_Virus,27b952bf-23ac-4927-a2ae-9142a5365d4a___UF.GRC_YLCV_Lab 02852.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/27b952bf-23ac-4927-a2ae-9142a5365d4a___UF.GRC_YLCV_Lab 02852.JPG,,256,256,False,0.5126953125,1,0.5126953125,0.7182623959778086,0.15345238095238095,0.05550595238095238,11,17.101072311401367,0.000156563126252505,6.01804669782438,0.15089596102762404,0.849104038972376,0.0,0.12871976866456358,0.7182623959778086,0.10139943983703553,0.6647540593186892,0.34246031746031735,0.12406845238095238,1.128173828125
Tomato__Tomato_YellowLeaf__Curl_Virus,27cfa018-0a7d-4140-bf76-ebc4752c3ff0___UF.GRC_YLCV_Lab 01283.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/27cfa018-0a7d-4140-bf76-ebc4752c3ff0___UF.GRC_YLCV_Lab 01283.JPG,,256,256,False,0.5811920166015625,1,0.5811920166015625,0.7977325378764581,0.3104308330489118,0.27798051931003703,3,22.128286361694336,0.0038984224141071886,5.506936947818926,0.11338755423960258,0.8866124457603974,0.667609321026318,0.055340430439057564,0.7977325378764581,0.36024683754022163,0.707248947787006,-2.723847217481863,0.3006957389272493,1.1452980041503906
Tomato__Tomato_YellowLeaf__Curl_Virus,27dd5bce-aa0f-4c8c-a0d2-b100caa668a7___YLCV_NREC 2651.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/27dd5bce-aa0f-4c8c-a0d2-b100caa668a7___YLCV_NREC 2651.JPG,,256,256,False,0.3984375,1,0.3902130126953125,0.5764490263459335,0.5218673406862745,0.37362132352941174,6,38.76570510864258,0.31787743506493504,7.022494687102991,0.7586660311130715,0.24133396888692848,0.35,0.16904989927677416,0.5764490263459335,0.30137765947768425,0.41948919129524165,-5.797789011437908,0.47739353553921565,1.0975532531738281
Tomato__Tomato_YellowLeaf__Curl_Virus,27fb0b2d-a695-4883-a061-2383f1fa8dcd___UF.GRC_YLCV_Lab 08420.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/27fb0b2d-a695-4883-a061-2383f1fa8dcd___UF.GRC_YLCV_Lab 08420.JPG,,256,256,False,0.469207763671875,1,0.469207763671875,0.585985725308642,0.12032520325203253,0.03502439024390244,9,29.7036190032959,0.004685793135169321,6.324038141621999,0.278705119659984,0.721294880340016,0.35,0.10364414281498968,0.585985725308642,0.276578304923518,0.5898663807223042,0.8945799457994577,0.0947349593495935,1.1173019409179688
Tomato__Tomato_YellowLeaf__Curl_Virus,280598e3-b76b-4eca-a288-d8ace6bcf7c0___YLCV_GCREC 2246.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/280598e3-b76b-4eca-a288-d8ace6bcf7c0___YLCV_GCREC 2246.JPG,,256,256,False,0.40814208984375,1,0.40814208984375,0.6881825020102197,0.25284133393150887,0.09230596680125616,9,40.7200813293457,0.3300247499226565,7.001467814806001,0.7805900562639353,0.2194099437360647,0.0,0.06521624240288915,0.6881825020102197,0.08518918443896727,0.47430742128630454,-1.3140222321918147,0.20468072379243307,1.1020355224609375
Tomato__Tomato_YellowLeaf__Curl_Virus,284e6e5a-2c1e-427b-b64f-15ab514d60d3___YLCV_NREC 2397.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/284e6e5a-2c1e-427b-b64f-15ab514d60d3___YLCV_NREC 2397.JPG,,256,256,False,0.3889923095703125,1,0.3889923095703125,0.5827758420441347,0.5508570980269093,0.5320283999529283,2,42.728702545166016,0.21329570711485155,6.907069089702267,0.6595147732920387,0.34048522670796133,0.0,0.1735105664541846,0.5827758420441347,0.14417352985013768,0.43375183535657563,-6.880951633781822,0.5452084886047149,1.0972480773925781
Tomato__Tomato_YellowLeaf__Curl_Virus,286116e9-d8d7-4b2d-b0c8-1323638d25be___UF.GRC_YLCV_Lab 08588.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/286116e9-d8d7-4b2d-b0c8-1323638d25be___UF.GRC_YLCV_Lab 08588.JPG,,256,256,False,0.4698638916015625,1,0.4698638916015625,0.7335795304668953,0.10203617705322639,0.08027798525638943,3,24.02201271057129,0.0006907866332786461,6.439394956697935,0.25499153235324934,0.7450084676467507,0.0,0.06744707119667104,0.7335795304668953,0.07689056882545581,0.6336317096614544,0.7493970491128934,0.09550871951417529,1.1174659729003906
Tomato__Tomato_YellowLeaf__Curl_Virus,287b1968-94a2-4a11-8c05-b1e7dbbf44ec___YLCV_GCREC 2228.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/287b1968-94a2-4a11-8c05-b1e7dbbf44ec___YLCV_GCREC 2228.JPG,,256,256,False,0.44073486328125,1,0.44073486328125,0.7255307801706623,0.46527489267414485,0.45886996260905694,2,22.851404190063477,0.09412856051511513,6.309411169429918,0.32538548404122314,0.6746145159587769,0.0,0.04203272751659848,0.7255307801706623,0.06960529859667701,0.568108797443569,-5.4545815445690815,0.46335341365461846,1.1101837158203125
Tomato__Tomato_YellowLeaf__Curl_Virus,287e2bdd-3f51-4894-8f78-512d3ec10608___UF.GRC_YLCV_Lab 01961.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/287e2bdd-3f51-4894-8f78-512d3ec10608___UF.GRC_YLCV_Lab 01961.JPG,,256,256,False,0.4784088134765625,1,0.4784088134765625,0.6220698805838125,0.091793448792779,0.04870347335183236,5,15.450617790222168,0.030746277389345582,5.933512186901083,0.1595158558084151,0.8404841441915849,0.35,0.08862511781338356,0.6220698805838125,0.2641048151179217,0.6297189201694454,1.2201091867870169,0.078866456160495,1.1196022033691406
Tomato__Tomato_YellowLeaf__Curl_Virus,2884e60c-aec0-4029-95fc-d445201992c1___UF.GRC_YLCV_Lab 01538.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/2884e60c-aec0-4029-95fc-d445201992c1___UF.GRC_YLCV_Lab 01538.JPG,,256,256,False,0.3892059326171875,1,0.3892059326171875,0.5680966358094378,0.04081232602814914,0.010977378758772102,6,13.749920845031738,0.002073496714881711,5.619705960256413,0.07443846046734445,0.9255615395326555,0.0,0.11828710598706915,0.5680966358094378,0.12778115993358663,0.59819790393381,1.5802054338024856,0.03186184184733602,1.0973014831542969
Tomato__Tomato_YellowLeaf__Curl_Virus,28899d66-3369-4096-8a03-78f1cba5d611___YLCV_GCREC 2627.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/28899d66-3369-4096-8a03-78f1cba5d611___YLCV_GCREC 2627.JPG,,256,256,False,0.3880157470703125,1,0.3880157470703125,0.5255228196638867,0.43194777616107594,0.37590939478548113,6,16.868602752685547,0.12120078789238786,6.010930165031013,0.27281229737201457,0.7271877026279854,0.0,0.18336046890263757,0.5255228196638867,0.1590716001831458,0.5082305540071018,-4.2991296026846,0.41513626174839746,1.0970039367675781
Tomato__Tomato_YellowLeaf__Curl_Virus,288ce9ac-cdcb-45c1-ba12-4513059f9c19___UF.GRC_YLCV_Lab 08429.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/288ce9ac-cdcb-45c1-ba12-4513059f9c19___UF.GRC_YLCV_Lab 08429.JPG,,256,256,False,0.4208221435546875,1,0.4208221435546875,0.6404395138496326,0.11994633598027485,0.11574023713695203,2,16.860177993774414,0.00026345601601812576,5.997791869790663,0.14648122327495017,0.8535187767250498,0.0,0.08546491095302966,0.6404395138496326,0.10182481606363386,0.6081889648090001,0.3008944003287524,0.11868450632727799,1.1052055358886719
Tomato__Tomato_YellowLeaf__Curl_Virus,289149ff-3482-4aad-a4d8-9da766a02650___YLCV_GCREC 2693.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/289149ff-3482-4aad-a4d8-9da766a02650___YLCV_GCREC 2693.JPG,,256,256,False,0.472564697265625,1,0.472564697265625,0.6049654983141222,0.6066515983209557,0.5881498224087827,4,28.660226821899414,0.14852745472429554,6.726455621707222,0.4777595008486669,0.5222404991513331,0.35,0.11516185451730365,0.6049654983141222,0.27681354941823183,0.5076784283462329,-7.510859972015929,0.6011010655473038,1.1181411743164062
Tomato__Tomato_YellowLeaf__Curl_Virus,28a32d67-dee5-433c-92bd-ac93d570e679___YLCV_GCREC 5536.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/28a32d67-dee5-433c-92bd-ac93d570e679___YLCV_GCREC 5536.JPG,,256,256,False,0.3822479248046875,1,0.3822479248046875,0.5609830924461413,0.33471717695900366,0.13484491637060397,13,18.47737693786621,0.2662714585649006,6.015298515923588,0.4332226340942242,0.5667773659057758,0.0,0.12160623420987082,0.5609830924461413,0.13036556348422654,0.4921410947588995,-2.678619615983395,0.27475549878248373,1.0955619812011719
Tomato__Tomato_YellowLeaf__Curl_Virus,28c2554c-792d-407c-b8d0-64012f97ace1___YLCV_NREC 2127.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/28c2554c-792d-407c-b8d0-64012f97ace1___YLCV_NREC 2127.JPG,,256,256,False,0.422943115234375,1,0.422943115234375,0.5234433962264151,0.5024172018183131,0.35929720759073525,4,35.412315368652344,0.16256808926965996,6.784427740603922,0.5433248582919022,0.45667514170809775,0.35,0.1380970873786408,0.5234433962264151,0.30114530133724127,0.4622785590718608,-5.773620030305218,0.4594812035500397,1.1057357788085938
Tomato__Tomato_YellowLeaf__Curl_Virus,28c31aa4-21c2-47e8-9873-45047f0b5e2c___UF.GRC_YLCV_Lab 02616.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/28c31aa4-21c2-47e8-9873-45047f0b5e2c___UF.GRC_YLCV_Lab 02616.JPG,,256,256,False,0.63299560546875,1,0.63299560546875,0.758058263181214,0.06349435927104426,0.06349435927104426,1,14.200642585754395,0.0017046399467819725,5.730571788450407,0.09271821153919546,0.9072817884608045,0.7293689821893466,0.05705329873470044,0.758058263181214,0.3965730439061083,0.7494695100212976,1.091760678815929,0.06349435927104426,1.1582489013671875
Tomato__Tomato_YellowLeaf__Curl_Virus,28c54a50-7744-4549-8eae-64a435aa1775___YLCV_NREC 2892.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/28c54a50-7744-4549-8eae-64a435aa1775___YLCV_NREC 2892.JPG,,256,256,False,0.301544189453125,1,0.301544189453125,0.5817157451923077,0.5869345207974901,0.5869345207974901,1,25.89031410217285,0.24911521824616595,6.675274337144151,0.5566137381559693,0.44338626184403074,0.0,0.1657185951303598,0.5817157451923077,0.14165835925716438,0.4111076218410403,-7.632242013291501,0.5869345207974901,1.0753860473632812
Tomato__Tomato_YellowLeaf__Curl_Virus,28d69631-a796-49b8-8213-2e17e48a09c4___YLCV_GCREC 5221.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/28d69631-a796-49b8-8213-2e17e48a09c4___YLCV_GCREC 5221.JPG,large_diseased_regions,256,256,False,0.38006591796875,1,0.38006591796875,0.6535185776642181,0.8002248273647021,0.8002248273647021,1,32.28133773803711,0.22506645663089495,6.33596268939292,0.5239909739965577,0.4760090260034423,0.0,0.11026560858064283,0.6535185776642181,0.10788924747038138,0.4495886299662103,-11.187080456078368,0.800224827364702,1.0950164794921875
Tomato__Tomato_YellowLeaf__Curl_Virus,28dd4844-6c21-4963-8529-0f4694253e57___YLCV_GCREC 5312.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/28dd4844-6c21-4963-8529-0f4694253e57___YLCV_GCREC 5312.JPG,,256,256,False,0.2736358642578125,1,0.2736358642578125,0.36638131473261465,0.6706630234762728,0.6438409635866837,2,15.255668640136719,0.008423838833686952,5.810150049677082,0.11768003352219117,0.8823199664778089,0.35,0.4386819948186529,0.36638131473261465,0.4377624352400056,0.42412915854710376,-8.87771705793788,0.662616405509396,1.0684089660644531
Tomato__Tomato_YellowLeaf__Curl_Virus,28df4dbd-4942-4323-9726-f1799df717d9___UF.GRC_YLCV_Lab 02955.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/28df4dbd-4942-4323-9726-f1799df717d9___UF.GRC_YLCV_Lab 02955.JPG,,256,256,False,0.5520172119140625,1,0.5520172119140625,0.6013604525862069,0.053708157116399924,0.022472841860850818,6,17.330759048461914,0.0057222657447460745,6.057517401598963,0.16331224318258264,0.8366877568174174,0.35,0.17574974325836867,0.6013604525862069,0.2987403196231877,0.6607145941597233,1.7951359519399985,0.04433756253973519,1.1380043029785156
Tomato__Tomato_YellowLeaf__Curl_Virus,28e4159d-d813-4422-9805-406b4fd141ac___UF.GRC_YLCV_Lab 02491.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/28e4159d-d813-4422-9805-406b4fd141ac___UF.GRC_YLCV_Lab 02491.JPG,,256,256,False,0.4154205322265625,1,0.4154205322265625,0.5325200023824178,0.11981634527089073,0.07441689623507805,7,35.35763168334961,0.005298739265485109,6.73123122362594,0.37323385569064704,0.626766144309353,0.35,0.17821964184500372,0.5325200023824178,0.31337287416926773,0.5334408344323391,0.9030609121518209,0.10619651056014692,1.1038551330566406
Tomato__Tomato_YellowLeaf__Curl_Virus,28e6031f-e23e-451b-9f44-12bec70ca2eb___YLCV_NREC 2070.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/28e6031f-e23e-451b-9f44-12bec70ca2eb___YLCV_NREC 2070.JPG,,256,256,False,0.389556884765625,1,0.389556884765625,0.4758594917787743,0.5480611045828437,0.46130043086564826,4,35.23324203491211,0.25138729190621406,6.817921403308228,0.6385453299305122,0.36145467006948784,0.35,0.25924202321049417,0.4758594917787743,0.3530628097679181,0.41175029464483803,-6.534351743047397,0.5220329024676851,1.0973892211914062
Tomato__Tomato_YellowLeaf__Curl_Virus,28f0c703-2990-4cf1-947c-690265dee463___YLCV_GCREC 2499.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/28f0c703-2990-4cf1-947c-690265dee463___YLCV_GCREC 2499.JPG,,256,256,False,0.3765411376953125,1,0.3765411376953125,0.4729969574036511,0.4876200510596912,0.3705879969202091,2,24.46516990661621,0.07584620279497785,6.4585058484448155,0.33801969876534455,0.6619803012346555,0.35,0.2548203229424326,0.4729969574036511,0.3520877215491212,0.47132680645476543,-5.827000850994854,0.4525104348178466,1.0941352844238281
Tomato__Tomato_YellowLeaf__Curl_Virus,28f67ec8-da5b-4949-94dd-618ae4f0a4c2___UF.GRC_YLCV_Lab 09418.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/28f67ec8-da5b-4949-94dd-618ae4f0a4c2___UF.GRC_YLCV_Lab 09418.JPG,,256,256,False,0.558624267578125,1,0.558624267578125,0.6286569894885824,0.10622780661021579,0.04933078393881453,6,18.711034774780273,0.008677314526723363,6.073706988608493,0.1774211174026944,0.8225788825973056,0.35,0.12400639753718867,0.6286569894885824,0.27517084124029956,0.6624381636407415,1.1295365564964035,0.08915869980879541,1.1396560668945312
Tomato__Tomato_YellowLeaf__Curl_Virus,290d4052-6ab6-4606-9b76-c67f243d3143___YLCV_GCREC 2881.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/290d4052-6ab6-4606-9b76-c67f243d3143___YLCV_GCREC 2881.JPG,,256,256,False,0.4145965576171875,1,0.4145965576171875,0.5998723175484969,0.3568878583784182,0.11872952780538074,10,18.852094650268555,0.09571223771666884,6.040457781271999,0.2633195940378822,0.7366804059621178,0.0,0.1323527029435112,0.5998723175484969,0.12634898252052956,0.5481838256694405,-3.0481309729736368,0.28544035920650696,1.1036491394042969
Tomato__Tomato_YellowLeaf__Curl_Virus,29183200-002b-40e4-9dc1-cbe58eddc4b6___YLCV_NREC 2244.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/29183200-002b-40e4-9dc1-cbe58eddc4b6___YLCV_NREC 2244.JPG,,256,256,False,0.3883056640625,1,0.3883056640625,0.612532312344535,0.4806664570889657,0.40451116001257464,3,43.17326354980469,0.22877170225503893,7.12937209175225,0.7099760589994806,0.2900239410005194,0.0,0.11033383511910033,0.612532312344535,0.11611037982277811,0.4378087694054661,-5.561107618149428,0.4578198679660484,1.097076416015625
Tomato__Tomato_YellowLeaf__Curl_Virus,291ee93a-1f02-4d58-b376-54999cb136da___YLCV_GCREC 5217.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/291ee93a-1f02-4d58-b376-54999cb136da___YLCV_GCREC 5217.JPG,,256,256,False,0.380584716796875,1,0.380584716796875,0.631761620732209,0.6237270467484565,0.6059257477347446,2,36.17195510864258,0.2534857368083953,6.522165174920279,0.6045096409444426,0.3954903590555574,0.35,0.11282403061592894,0.631761620732209,0.27063608656913335,0.4459288948779118,-8.095450779140942,0.6183866570443428,1.0951461791992188
Tomato__Tomato_YellowLeaf__Curl_Virus,292880f6-581b-43c3-9093-da727e219c1a___UF.GRC_YLCV_Lab 02129.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/292880f6-581b-43c3-9093-da727e219c1a___UF.GRC_YLCV_Lab 02129.JPG,,256,256,False,0.46875,1,0.46875,0.6244710570642127,0.11282552083333333,0.06969401041666666,7,22.518218994140625,0.003303079044117647,6.382560248102325,0.24004676605682415,0.7599532339431758,0.35,0.09400983459991064,0.6244710570642127,0.2655092306971262,0.607763358971355,1.0195746527777776,0.09988606770833332,1.1171875
Tomato__Tomato_YellowLeaf__Curl_Virus,292911d9-012e-422d-93ba-3e8ef50a749f___YLCV_NREC 0141.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/292911d9-012e-422d-93ba-3e8ef50a749f___YLCV_NREC 0141.JPG,,256,256,False,0.4104766845703125,1,0.4104766845703125,0.6484572212827489,0.0882866807925356,0.04163413999479573,11,32.19902038574219,0.2699883525300893,6.894866593922079,0.6494472256145637,0.3505527743854363,0.0,0.18202615389371501,0.6484572212827489,0.13401770960625048,0.5081107001751616,1.4285553201244066,0.07429091855321363,1.1026191711425781
Tomato__Tomato_YellowLeaf__Curl_Virus,2935267e-a35b-42aa-a97c-c32665afe48a___YLCV_NREC 2885.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/2935267e-a35b-42aa-a97c-c32665afe48a___YLCV_NREC 2885.JPG,large_diseased_regions,256,256,False,0.3423004150390625,1,0.3423004150390625,0.515919161606452,0.8145589087505015,0.8145589087505015,1,26.91700553894043,0.1063499060390228,6.607035064960624,0.4061926690964116,0.5938073309035884,0.0,0.22936438452109964,0.515919161606452,0.17709370226109447,0.42032055247485867,-11.42598181250836,0.8145589087505015,1.0855751037597656
Tomato__Tomato_YellowLeaf__Curl_Virus,2938ae9a-ba4d-4e2b-8a21-2851e010eeb8___UF.GRC_YLCV_Lab 03290.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus/2938ae9a-ba4d-4e2b-8a21-2851e010eeb8___UF.GRC_YLCV_Lab 03290.JPG,,256,256,False,0.5370025634765625,1,0.5370025634765625,0.6692491859796974,0.1275537748984173,0.0903588781860029,4,19.094192504882812,0.006558349536960749,5.661756757112473,0.11895240658242968,0.8810475934175703,0.35,0.061910195315121874,0.6692491859796974,0.24531873116435318,0.6724175912530499,0.474103751693045,0.11639530588469298,1.1342506408691406
